"_id";"address";"dateTime";"lat";"lng";"text";"label";"class_label";"raw_tweet";"location_type";"tokens";"affected_code_lines"
929008455284912128;"Av. Paulista, São Paulo - SP, Brazil";"11/10/2017 13:30";-23.5632103;-46.654250299999994;"junt sent manifest masp evit refer #zc manifestaca";"Social Event";2;"Referente a Manifestação na  a Av. Paulista sentido Consolação, manifestantes junto ao MASP.  Evite a região. #ZC";"GEOMETRIC_CENTER";"['junt', 'sent', 'manifest', 'masp', 'evit', 'refer', '#zc', 'manifestaca']";"[35229, 33377, 33443, 34660, 34149, 34694, 32772, 33224, 33258, 35148, 33357, 33075, 32885, 34134, 33275, 34108, 33117, 34109, 32892]"
928999877534736384;"Av. Paulista, São Paulo - SP, Brazil";"11/10/2017 12:56";-23.5632103;-46.654250299999994;"liber sent interdit pampl manifest junt #zc";"Social Event";2;"Manifestantes interditam a Av. Paulista sentido  Consolação, junto a Rua Pamplona. Av. Brig.  Luis Antonio, liberada. #ZC";"GEOMETRIC_CENTER";"['liber', 'sent', 'interdit', 'pampl', 'manifest', 'junt', '#zc']";"[35229, 33377, 33443, 34660, 34149, 34694, 32772, 33224, 33258, 35148, 33357, 33075, 32885, 34134, 33275, 34108, 33117, 34109, 32892]"
928998003591008257;"Av. Paulista, São Paulo - SP, Brazil";"11/10/2017 12:49";-23.5632103;-46.654250299999994;"sent interdit manifest evit junt #zc";"Social Event";2;"Manifestantes interditam a Av. Paulista sentido R. da Consolação, junto a Av. Brig. Luis Antonio . Evite a região. #ZC";"GEOMETRIC_CENTER";"['sent', 'interdit', 'manifest', 'evit', 'junt', '#zc']";"[35229, 33377, 33443, 34660, 34149, 34694, 32772, 33224, 33258, 35148, 33357, 33075, 32885, 34134, 33275, 34108, 33117, 34109, 32892]"
928989081232691200;"Av. Brigadeiro Luís Antônio, São Paulo - SP, Brazil";"11/10/2017 12:13";-23.5694996;-46.650778;"byington perol prox interdit manifest evit #zc";"Social Event";2;"manifestantes interditam a Av. Brig. Luis Antonio próximo a praça  Pérola Byington. Evite a região. #ZC";"GEOMETRIC_CENTER";"['byington', 'perol', 'prox', 'interdit', 'manifest', 'evit', '#zc']";"[33121, 33538, 34050, 32772, 32769, 34861, 32816, 33363, 33112, 33336, 33114, 34138, 34076, 35197]"
928924881437253632;"R. da Consolação, São Paulo - SP, Brazil";"11/10/2017 07:58";-23.5527045;-46.658864200000004;"liber via sent prox relaca piau #zc";"Urban Event";3;"R da Consolação sentido bairro, via liberada em relação a obra, próximo da R Piauí.  #ZC";"GEOMETRIC_CENTER";"['liber', 'via', 'sent', 'prox', 'relaca', 'piau', '#zc']";"[33280, 32772, 35207, 34832, 33425, 34195, 34840, 35229, 33328, 33457, 34098, 33075, 34101, 34102, 35276, 35280, 33239, 34144, 33377, 33253, 34149, 33131, 33264, 32885, 33272, 35196, 33277]"
928910940879360000;"R. da Consolação, São Paulo - SP, Brazil";"11/10/2017 07:03";-23.5527045;-46.658864200000004;"sent faix prox #zc interdit piau dua evit dev";"Urban Event";3;"R da Consolação sentido bairro, duas faixas interditadas devido obra, próximo da R Piauí. Evite a região. #ZC";"GEOMETRIC_CENTER";"['sent', 'faix', 'prox', '#zc', 'interdit', 'piau', 'dua', 'evit', 'dev']";"[33280, 32772, 35207, 34832, 33425, 34195, 34840, 35229, 33328, 33457, 34098, 33075, 34101, 34102, 35276, 35280, 33239, 34144, 33377, 33253, 34149, 33131, 33264, 32885, 33272, 35196, 33277]"
928894760231821312;"Av. Professor Luiz Ignácio Anhaia Mello, São Paulo - SP, Brazil";"11/10/2017 05:59";-23.589977899999997;-46.543982;"liber via sent #zl prox relaca interferenc piau angic prud";"Urban Event";3;"Av Luiz Ignácio Anhaia Mello sentido Vila Prudente, via liberada em relação a interferência, próximo da R Angical do Piauí. #ZL";"GEOMETRIC_CENTER";"['liber', 'via', 'sent', '#zl', 'prox', 'relaca', 'interferenc', 'piau', 'angic', 'prud']";"[33848, 34977, 34407, 34396, 35143]"
928854009649221632;"Av. Professor Luiz Ignácio Anhaia Mello, São Paulo - SP, Brazil";"11/10/2017 03:17";-23.589977899999997;-46.543982;"sent #zl prox interferenc interdit piau evit angic dev prud";"Urban Event";3;"Av. Luiz Ignácio Anhaia Mello, sentido V. Prudente interditada próximo a R. Angical do Piauí, devido a interferência. Evite a região. #ZL";"GEOMETRIC_CENTER";"['sent', '#zl', 'prox', 'interferenc', 'interdit', 'piau', 'evit', 'angic', 'dev', 'prud']";"[33848, 34977, 34407, 34396, 35143]"
928704015743029248;"Viaduto Santa Efigênia, s/n - Centro, São Paulo - SP, 01031-001, Brazil";"11/09/2017 17:21";-23.542955499999998;-46.635337299999996;"liber #zc manifestaca refer";"Social Event";2;"Viaduto Santa Ifigênia liberado referente a manifestação. #ZC";"ROOFTOP";"['liber', '#zc', 'manifestaca', 'refer']";"[35072, 32900, 33284, 35081, 34061, 33425, 33427, 35104, 32805, 34861, 33198, 33457, 33462, 32826, 33468, 33342, 33343, 33476, 32837, 33348, 33610, 33226, 33356, 33229, 32846, 34127, 34128, 35160, 34393, 33121, 34789, 35050, 33389, 33391, 34427, 35196, 34045]"
928685867996205057;"Viaduto Santa Efigênia, s/n - Centro, São Paulo - SP, 01031-001, Brazil";"11/09/2017 16:08";-23.542955499999998;-46.635337299999996;"liber #zc manifest evit";"Social Event";2;"Manifestantes pelo Viaduto Santa Ifigênia, Av São Luís liberada. Evite a região. #ZC";"ROOFTOP";"['liber', '#zc', 'manifest', 'evit']";"[35072, 32900, 33284, 35081, 34061, 33425, 33427, 35104, 32805, 34861, 33198, 33457, 33462, 32826, 33468, 33342, 33343, 33476, 32837, 33348, 33610, 33226, 33356, 33229, 32846, 34127, 34128, 35160, 34393, 33121, 34789, 35050, 33389, 33391, 34427, 35196, 34045]"
928671501297111040;"Av. São Luís, São Paulo - SP, Brazil";"11/09/2017 15:11";-23.5463318;-46.6429663;"sta sent vd unic #zc passeat evit junt direca manifestaca";"Social Event";2;"Manifestação em passeata  Av São Luís  sentido único pista esquerda junto Pça da República em direção ao Vd Sta Ifigênia.Evite a região. #ZC";"GEOMETRIC_CENTER";"['sta', 'sent', 'vd', 'unic', '#zc', 'passeat', 'evit', 'junt', 'direca', 'manifestaca']";"[35174, 33479, 35274, 33200, 34033, 32884, 33206, 33211, 35068, 34107, 33214]"
928613671785426944;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"11/09/2017 11:22";-23.623863500000002;-46.709926;"liber #z via sent castel divin prox verb relaca interferenc";"Urban Event";3;"Marginal Pinheiros, sentido Castelo Branco via liberada em relação a interferência, próximo da R Verbo Divino. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'via', 'sent', 'castel', 'divin', 'prox', 'verb', 'relaca', 'interferenc']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
928605994573291520;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"11/09/2017 10:51";-23.623863500000002;-46.709926;"#z sent castel divin verb prox interferenc interdit evit dev";"Urban Event";3;"Marginal Pinheiros, sentido Castelo Branco interditada próximo da R Verbo Divino, devido interferência. Evite a região. #ZS";"GEOMETRIC_CENTER";"['#z', 'sent', 'castel', 'divin', 'verb', 'prox', 'interferenc', 'interdit', 'evit', 'dev']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
928518936106323969;"R. Divinópolis, 383 - Jardim da Saúde, São Paulo - SP, 04158-000, Brazil";"11/09/2017 05:05";-23.6225808;-46.61891869999999;"#z liber via interferenc refer";"Urban Event";3;"Referente a interferência  na R. Divinópolis, via liberada. #ZS";"ROOFTOP";"['#z', 'liber', 'via', 'interferenc', 'refer']";"[33870, 33103]"
928476808181411840;"R. Divinópolis, 383 - Jardim da Saúde, São Paulo - SP, 04158-000, Brazil";"11/09/2017 02:18";-23.6225808;-46.61891869999999;"#z interferenc evit junt dev boqueira";"Urban Event";3;"Interdição na R. Divinópolis junto a R. do Boqueirão, devido a interferência. Evite a região. #ZS";"ROOFTOP";"['#z', 'interferenc', 'evit', 'junt', 'dev', 'boqueira']";"[33870, 33103]"
928436397320671232;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"11/08/2017 23:37";-23.623863500000002;-46.709926;"liber #z via junt sent unic interferenc refer";"Urban Event";3;"Referente a interferência da Marginal Pinheiros sentido Interlagos pista única junto a Ponte João Dias, via liberada. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'via', 'junt', 'sent', 'unic', 'interferenc', 'refer']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
928407819073802240;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"11/08/2017 21:44";-23.623863500000002;-46.709926;"#z sent faix unic interferenc dua junt";"Urban Event";3;"Interferência  interdita duas faixas da Marginal Pinheiros sentido Interlagos pista única  junto a Ponte João Dias. #ZS";"GEOMETRIC_CENTER";"['#z', 'sent', 'faix', 'unic', 'interferenc', 'dua', 'junt']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
928381670906060800;"Av. Jornalista Roberto Marinho, São Paulo - SP, Brazil";"11/08/2017 20:00";-23.6103378;-46.697905799999994;"obr monotrilh interdit";"Urban Event";3;"Avenida Jornalista Roberto Marinho será interditada, das 23h00 de hoje, às 5h00 de amanhã, p/ obras do Monotrilho: https://t.co/PahRswjRDd";"GEOMETRIC_CENTER";"['obr', 'monotrilh', 'interdit']";"[33123, 32805, 34085, 35178, 32953, 32826, 32829]"
928380340024020992;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"11/08/2017 19:54";-23.623863500000002;-46.709926;"liber express junt sent castel #zo interferenc refer";"Urban Event";3;"Marginal  Pinheiros liberada referente a interferência na pista expressa sentido Castelo Branco junto a Ponte Eusébio  Matoso. #ZO";"GEOMETRIC_CENTER";"['liber', 'express', 'junt', 'sent', 'castel', '#zo', 'interferenc', 'refer']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
928289212746665985;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"11/08/2017 13:52";-23.623863500000002;-46.709926;"liber via apo sent uliss interferenc guimara refer local";"Urban Event";3;"Referente a Interferência na  Marginal Tietê pista local sentido Ayrton Senna após Ponte Ulisses Guimarães. Via liberada.";"GEOMETRIC_CENTER";"['liber', 'via', 'apo', 'sent', 'uliss', 'interferenc', 'guimara', 'refer', 'local']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
928282141103882240;"R. Cel. Xavier de Toledo, São Paulo - SP, Brazil";"11/08/2017 13:24";-23.5476489;-46.6409859;"liber via refer #zc manifestaca";"Social Event";2;"Referente a manifestação na Rua Cel. Xavier de Toledo, via liberada. #ZC";"GEOMETRIC_CENTER";"['liber', 'via', 'refer', '#zc', 'manifestaca']";"[33280, 34832, 33425, 34195, 34840, 33200, 33457, 34098, 34101, 34102, 33206, 34107, 33211, 33214, 35274, 35276, 35280, 33239, 34144, 33253, 33389, 33264, 34033, 33272, 35068, 35196]"
928268693901139968;"R. Augusta, São Paulo - SP, Brazil";"11/08/2017 12:31";-23.5569581;-46.65896770000001;"moment manifest refer #zc manifestaca";"Social Event";2;"Referente a manifestação na  Rua Augusta , no momento os manifestantes estão pela Rua  Cel.  Xavier de Toledo. #ZC";"GEOMETRIC_CENTER";"['moment', 'manifest', 'refer', '#zc', 'manifestaca']";"[34883, 34100, 33389, 35109, 34884]"
928265595149221889;"Av. Paulista, São Paulo - SP, Brazil";"11/08/2017 12:18";-23.5632103;-46.654250299999994;"apo sent moment manifest refer #zc manifestaca";"Social Event";2;"Referente a manifestação na  Av Paulista , no momento os manifestantes estão pela Rua Augusta sentido Centro após a R. Caio Prado. #ZC";"GEOMETRIC_CENTER";"['apo', 'sent', 'moment', 'manifest', 'refer', '#zc', 'manifestaca']";"[35229, 33377, 33443, 34660, 34149, 34694, 32772, 33224, 33258, 35148, 33357, 33075, 32885, 34134, 33275, 34108, 33117, 34109, 32892]"
928261332482347008;"Av. Paulista, São Paulo - SP, Brazil";"11/08/2017 12:02";-23.5632103;-46.654250299999994;"apo sent moment manifest refer #zc manifestaca cost";"Social Event";2;"Referente a manifestação na  Av Paulista , no momento os manifestantes estão pela Rua Augusta sentido Centro após a R. Costa. #ZC";"GEOMETRIC_CENTER";"['apo', 'sent', 'moment', 'manifest', 'refer', '#zc', 'manifestaca', 'cost']";"[35229, 33377, 33443, 34660, 34149, 34694, 32772, 33224, 33258, 35148, 33357, 33075, 32885, 34134, 33275, 34108, 33117, 34109, 32892]"
928256820292055040;"Av. Marginal Tietê, São Paulo - SP, Brazil";"11/08/2017 11:44";-23.5179509;-46.64946399999999;"apo uliss sent #zo interferenc guimara evit local";"Urban Event";3;"Interferência interdita parcialmente a Marg. Tietê pista local sentido Ayrton Senna após Ponte  Ulisses Guimarães. Evite a região. #ZO";"GEOMETRIC_CENTER";"['apo', 'uliss', 'sent', '#zo', 'interferenc', 'guimara', 'evit', 'local']";"[]"
928247882959929344;"Av. Paulista, São Paulo - SP, Brazil";"11/08/2017 11:08";-23.5632103;-46.654250299999994;"parais sent prox evit mov #zc manifestaca";"Social Event";2;"Manifestação em movimento interdita Av Paulista sentido Paraíso, próximo da R Haddock Lobo. Evite a região. #ZC";"GEOMETRIC_CENTER";"['parais', 'sent', 'prox', 'evit', 'mov', '#zc', 'manifestaca']";"[35229, 33377, 33443, 34660, 34149, 34694, 32772, 33224, 33258, 35148, 33357, 33075, 32885, 34134, 33275, 34108, 33117, 34109, 32892]"
928019250782011392;"Pte. Laguna, São Paulo - SP, Brazil";"11/07/2017 20:00";-23.635396399999998;-46.7189021;"film sobr interdit";"Urban Event";3;"Ponte Laguna será interditada, amanhã (08), das 00h10 às 4h00, para filmagem. Informações sobre desvios: https://t.co/WduvdjW8KF";"GEOMETRIC_CENTER";"['film', 'sobr', 'interdit']";"[32834, 33123, 34085, 34086, 32805, 34761, 33994, 35178, 33548, 32813, 33556, 33558, 34007, 34008, 32953, 32826, 32829]"
927656867689529345;"Túnel Paulo Autran - Santo Amaro, São Paulo - SP, Brazil";"11/06/2017 20:00";-23.6265247;-46.661459;"limp serv interdit";"Urban Event";3;"Túnel Autran será interditado, das 23h30 de hoje às 04h30 de amanhã, para serviços de limpeza. Saiba mais: https://t.co/UwZ1ljbGDN";"GEOMETRIC_CENTER";"['limp', 'serv', 'interdit']";"[33952, 33377, 35010, 32836, 34086, 33032, 34283, 33037, 32846, 33391, 34064, 33361, 33042, 33363, 33072, 33366, 35160, 34076, 33372]"
927626670537891840;"Ac. Pte. Nova Morumbi, São Paulo - SP, Brazil";"11/06/2017 18:00";-23.6179171;-46.70185120000001;"obr interdit";"Urban Event";3;"Acesso da Ponte Nova Morumbi à Marg. Pinheiros será interditado por 30 dias, sempre das 22h às 4h30, p/ obras: https://t.co/kZ4VmGXL9S";"GEOMETRIC_CENTER";"['obr', 'interdit']";"[33538, 33123, 33539, 32805, 34085, 34761, 35178, 34826, 33555, 33558, 34007, 34008, 32953, 32826, 33561, 34684, 32829, 34494]"
927581422906470406;"Túnel Papa João Paulo II - Centro, São Paulo - SP, Brazil";"11/06/2017 15:00";-23.5453435;-46.636912;"limp interdit";"Urban Event";3;"Túnel Papa João Paulo II será parcialmente interditado, das 23h30 hoje às 4h30 de amanhã, p/ limpeza. Alternativas: https://t.co/y8HpnVsjHX";"GEOMETRIC_CENTER";"['limp', 'interdit']";"[33121, 33284, 34789, 32805, 32837, 34061, 32846, 33391, 34861, 35160, 32826, 34045]"
927405536588587008;"Av. dos Bandeirantes, São Paulo - SP, Brazil";"11/06/2017 03:21";-23.6126183;-46.671439899999996;"liber vdt via #z apo sent metr interferenc julia refer cost";"Urban Event";3;"Referente a Interferência na Av. dos Bandeirantes sentido marginal, 300 metros após Vdt. João Julião da Costa Aguiar, via liberada.#ZS";"GEOMETRIC_CENTER";"['liber', 'vdt', 'via', '#z', 'apo', 'sent', 'metr', 'interferenc', 'julia', 'refer', 'cost']";"[32833, 34210, 33122, 32838, 32837, 32966, 34246, 32776, 34758, 34090, 32939, 35175, 32813, 34062, 32879, 33966, 32849, 34045, 32831]"
932216946094936064;"Av. Felippo Sturba - Jardim Jaragua, São Paulo - SP, Brazil";"11/19/17 10:00";-23.444813600000003;-46.79177809999999;"anhangu sent doi interdit parqu";"Urban Event";3;"Avenida Felippo Sturba será interditada, nos dois sentidos, na região do Parque Anhanguera, hoje, das 12h às 22h, p… https://t.co/FZ37XoTuRR";"GEOMETRIC_CENTER";"['anhangu', 'sent', 'doi', 'interdit', 'parqu']";"[33569, 35060, 33180]"
932084702697197568;"Avenida Washington Luís - Campo Belo, São Paulo - SP, Brazil";"11/19/17 1:14";-23.6315305;-46.668885100000004;"liber #z guarant via relaca alag junt";"Natural Disaster";4;"Av. Washington Luis junto a Rua Guaranta, via liberada em relação ao alagamento. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'guarant', 'via', 'relaca', 'alag', 'junt']";"[33952, 33377, 32836, 34086, 33032, 34283, 33037, 32846, 33391, 34064, 33361, 33042, 33363, 34669, 33072, 33366, 35160, 34043, 34076, 33372]"
932056453623492610;"R. Clélia, São Paulo - SP, Brazil";"11/18/17 23:22";-23.524964999999998;-46.693965999999996;"liber jeroaqu via #zo relaca alag junt";"Natural Disaster";4;"Rua Clélia junto a Rua Jeroaquara, via liberada em relação ao alagamento.  #ZO";"GEOMETRIC_CENTER";"['liber', 'jeroaqu', 'via', '#zo', 'relaca', 'alag', 'junt']";"[35072, 33348, 35274, 33354, 35051, 34191, 34128, 34033, 33200, 33269, 33206, 34107, 33244, 33211, 33182, 33214]"
932050717325578240;"Av. Prof. Abraão de Morais, São Paulo - SP, Brazil";"11/18/17 22:59";-23.6190603;-46.6280469;"liber #z lacerd via relaca alag junt rib";"Natural Disaster";4;"Av. Prof. Abraão de Morais junto R. Ribeiro Lacerda, via liberada em relação ao alagamento. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'lacerd', 'via', 'relaca', 'alag', 'junt', 'rib']";"[33090, 33095, 33070, 33870, 33105, 33110, 33112]"
932049137566212097;"Avenida Washington Luís - Campo Belo, São Paulo - SP, Brazil";"11/18/17 22:53";-23.6315305;-46.668885100000004;"#z guarant via interdit alag evit junt dev";"Natural Disaster";4;"Av. Washington Luis junto a Rua Guaranta, via interditada devido alagamento. Evite a região. #ZS";"GEOMETRIC_CENTER";"['#z', 'guarant', 'via', 'interdit', 'alag', 'evit', 'junt', 'dev']";"[33952, 33377, 32836, 34086, 33032, 34283, 33037, 32846, 33391, 34064, 33361, 33042, 33363, 34669, 33072, 33366, 35160, 34043, 34076, 33372]"
932043522043203585;"Av. 23 de Maio, São Paulo - SP, Brazil";"11/18/17 22:31";-23.569242000000003;-46.64089509999999;"liber #z via euclid sent doi vd junt";"Urban Event";3;"Av. Vinte e Três de Maio junto ao Vd. Gal. Euclides de Figueiredo, via liberada nos dois sentidos.  #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'via', 'euclid', 'sent', 'doi', 'vd', 'junt']";"[]"
932041530608640000;"R. Clélia, São Paulo - SP, Brazil";"11/18/17 22:23";-23.524964999999998;-46.693965999999996;"jeroaqu #zo interdit alag evit junt dev";"Natural Disaster";4;"Rua Clélia junto a Rua Jeroaquara, interditada devido alagamento. Evite a região. #ZO";"GEOMETRIC_CENTER";"['jeroaqu', '#zo', 'interdit', 'alag', 'evit', 'junt', 'dev']";"[35072, 33348, 35274, 33354, 35051, 34191, 34128, 34033, 33200, 33269, 33206, 34107, 33244, 33211, 33182, 33214]"
932041341013544960;"Av. 23 de Maio, São Paulo - SP, Brazil";"11/18/17 22:22";-23.569242000000003;-46.64089509999999;"liber #z via euclid sent vd alag junt dev";"Natural Disaster";4;"Av. Vinte e Três de Maio junto ao Vd. Gal. Euclides de Figueiredo, via liberada no sentido Aeroporto, devido ao alagamento. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'via', 'euclid', 'sent', 'vd', 'alag', 'junt', 'dev']";"[]"
932039601266544641;"Av. 23 de Maio, São Paulo - SP, Brazil";"11/18/17 22:15";-23.569242000000003;-46.64089509999999;"#z euclid ambos sent vd interdit alag evit junt dev";"Natural Disaster";4;"Av. Vinte e Três de Maio junto ao Vd. Gal. Euclides de Figueiredo, interditada ambos os sentidos devido alagamento. Evite a região. #ZS";"GEOMETRIC_CENTER";"['#z', 'euclid', 'ambos', 'sent', 'vd', 'interdit', 'alag', 'evit', 'junt', 'dev']";"[]"
932038126645731328;"Av. Prof. Abraão de Morais, São Paulo - SP, Brazil";"11/18/17 22:09";-23.6190603;-46.6280469;"#z lacerd interdit alag evit junt dev rib";"Natural Disaster";4;"Av. Prof. Abraão de Morais junto R. Ribeiro Lacerda, interditada devido alagamento. Evite a região. #ZS";"GEOMETRIC_CENTER";"['#z', 'lacerd', 'interdit', 'alag', 'evit', 'junt', 'dev', 'rib']";"[33090, 33095, 33070, 33870, 33105, 33110, 33112]"
932022027468328963;"Av. do Estado, São Paulo - SP, Brazil";"11/18/17 21:05";-23.557325100000003;-46.6185356;"sant mau sent #zc interferenc altur";"Urban Event";3;"Interferência interdita parcialmente a Avenida do Estado,  sentido Santana, altura da Rua Mauá. #ZC";"GEOMETRIC_CENTER";"['sant', 'mau', 'sent', '#zc', 'interferenc', 'altur']";"[33441, 33058, 34977, 33093, 35143, 33095, 35144, 34419, 34619, 34396]"
932013062026092544;"Congonhas-São Paulo Airport (CGH) - Av. Washington Luís, s/nº - Vila Congonhas, São Paulo - SP, 04626-911, Brazil";"11/18/17 20:30";-23.6273246;-46.6565842;"monitor";"Social Event";2;"Trânsito será monitorado na Avenida Washington Luís, região do Aeroporto de Congonhas, hoje e amanhã, sempre das 23… https://t.co/kpW9sA6bfg";"ROOFTOP";"['monitor']";"[]"
931643139475038208;"Av. Jornalista Roberto Marinho, São Paulo - SP, Brazil";"11/17/17 20:00";-23.6103378;-46.697905799999994;"guin estacion interdit";"Urban Event";3;"Avenida Jornalista Roberto Marinho será interditada, das 23h00 de hoje às 5h00 de amanhã, p/ estacionamento de guin… https://t.co/yRcgwli8go";"GEOMETRIC_CENTER";"['guin', 'estacion', 'interdit']";"[33123, 32805, 34085, 35178, 32953, 32826, 32829]"
931250550192078848;"Av. Itaquera, São Paulo - SP, Brazil";"11/16/17 18:00";-23.553756699999997;-46.4898454;"duraca prev onibu interdit corr obr";"Urban Event";3;"Avenida Itaquera será parcialmente interditada, para obras do corredor de ônibus  com duração prevista de 30 dias.… https://t.co/DgfPMv25Fc";"GEOMETRIC_CENTER";"['duraca', 'prev', 'onibu', 'interdit', 'corr', 'obr']";"[34944, 33026, 35141, 34949, 34960, 33781, 35129, 33788, 34942]"
930765322151489536;"Av. Dom Hélder Câmara, São Paulo - SP, Brazil";"11/15/17 9:52";-23.516982100000003;-46.5162831;"sant dna liber sent #zl relaca cecil interferenc junt";"Urban Event";3;"Av. Dom Hélder Câmara, sentido bairro, junto Rua Dna. Cecília Santana, liberada em relação a interferência. #ZL";"GEOMETRIC_CENTER";"['sant', 'dna', 'liber', 'sent', '#zl', 'relaca', 'cecil', 'interferenc', 'junt']";"[35103, 33698, 34239]"
930675723400110080;"Av. Dom Hélder Câmara, São Paulo - SP, Brazil";"11/15/17 3:55";-23.516982100000003;-46.5162831;"sant sent #zl interferenc interdit cecil evit junt dev";"Urban Event";3;"Av. Dom Hélder Câmara sentido bairro, interditada junto a R. Dona Cecília Santana, devido a interferência. Evite a região. #ZL";"GEOMETRIC_CENTER";"['sant', 'sent', '#zl', 'interferenc', 'interdit', 'cecil', 'evit', 'junt', 'dev']";"[35103, 33698, 34239]"
930642630769291264;"Av. Pacaembu, São Paulo - SP, Brazil";"11/15/17 1:44";-23.5354952;-46.6627651;"liber via #zn paraguacu relaca interferenc junt";"Urban Event";3;"Avenida Pacaembu junto a Rua Paraguaçu, via liberada em relação a interferência. #ZN";"GEOMETRIC_CENTER";"['liber', 'via', '#zn', 'paraguacu', 'relaca', 'interferenc', 'junt']";"[33377, 33251, 33443, 35080, 33357, 35246, 33075, 34134, 34109]"
930624543655329794;"Av. Santo Amaro, São Paulo - SP, Brazil";"11/15/17 0:32";-23.617729;-46.681822600000004;"liber #z via sent prox relaca interferenc";"Urban Event";3;"Avenida Santo Amaro sentido bairro, próximo ao Viaduto Santo Amaro, via liberada em relação a interferência. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'via', 'sent', 'prox', 'relaca', 'interferenc']";"[34050, 34788, 32869, 35174, 32836, 32772, 33129, 34218, 32871, 33034, 34669, 34861, 32814, 33072, 32816, 32815, 34196, 32825, 34233, 32827]"
930593261915377664;"Av. Pacaembu, São Paulo - SP, Brazil";"11/14/17 22:28";-23.5354952;-46.6627651;"#zn sent faix interferenc paraguacu dua junt estadi";"Urban Event";3;"Interferência interdita duas faixas da Avenida Pacaembu sentido Estadio junto a Rua Paraguaçu. #ZN";"GEOMETRIC_CENTER";"['#zn', 'sent', 'faix', 'interferenc', 'paraguacu', 'dua', 'junt', 'estadi']";"[33377, 33251, 33443, 35080, 33357, 35246, 33075, 34134, 34109]"
930565379138768897;"Av. Dr. Arnaldo, São Paulo - SP, Brazil";"11/14/17 20:37";-23.552533399999998;-46.674451700000006;"liber via #zo prox relaca manifestaca";"Social Event";2;"Avenida Dr. Arnado via liberada em relação a manifestação próximo a Rua Major Natanael. #ZO";"GEOMETRIC_CENTER";"['liber', 'via', '#zo', 'prox', 'relaca', 'manifestaca']";"[33540, 35080, 33425, 34195, 34196, 33564, 33443, 35246, 33328, 33457, 34101, 34102, 34105, 34108, 34109, 32833, 33224, 35148, 33357, 35280, 33237, 34134, 34903, 33239, 34140, 33117, 33245, 33251, 33255, 33398, 33274]"
930561284533379072;"R. da Consolação, São Paulo - SP, Brazil";"11/14/17 20:21";-23.5527045;-46.658864200000004;"liber via sent relaca opost interferenc #zc";"Urban Event";3;"Rua da Consolação sentido bairro, oposto a Rua Fernando de Albuquerque via liberada em relação a interferência. #ZC";"GEOMETRIC_CENTER";"['liber', 'via', 'sent', 'relaca', 'opost', 'interferenc', '#zc']";"[33280, 32772, 35207, 34832, 33425, 34195, 34840, 35229, 33328, 33457, 34098, 33075, 34101, 34102, 35276, 35280, 33239, 34144, 33377, 33253, 34149, 33131, 33264, 32885, 33272, 35196, 33277]"
930560846979362817;"Av. Dr. Arnaldo, São Paulo - SP, Brazil";"11/14/17 20:19";-23.552533399999998;-46.674451700000006;"sent #zo prox sum interdit manifest evit";"Social Event";2;"Manifestantes interditam agora a Avenida Dr. Arnaldo sentido Sumaré, próximo a Rua Major Natanael. Evite a região. #ZO";"GEOMETRIC_CENTER";"['sent', '#zo', 'prox', 'sum', 'interdit', 'manifest', 'evit']";"[33540, 35080, 33425, 34195, 34196, 33564, 33443, 35246, 33328, 33457, 34101, 34102, 34105, 34108, 34109, 32833, 33224, 35148, 33357, 35280, 33237, 34134, 34903, 33239, 34140, 33117, 33245, 33251, 33255, 33398, 33274]"
930557691201769472;"Av. Paulista, São Paulo - SP, Brazil";"11/14/17 20:06";-23.5632103;-46.654250299999994;"liber via sent relaca #zc manifestaca";"Social Event";2;"Avenida Paulista sentido Consolação via liberada em relação a manifestação. #ZC";"GEOMETRIC_CENTER";"['liber', 'via', 'sent', 'relaca', '#zc', 'manifestaca']";"[35229, 33377, 33443, 34660, 34149, 34694, 32772, 33224, 33258, 35148, 33357, 33075, 32885, 34134, 33275, 34108, 33117, 34109, 32892]"
