text;label;class_label;address;lat;lng;dateTime
@Binhomala20   Olá !  Sua Informação foi cadastrada. A CET agradece o contato.;Irrelevante;0;;;;17/11/2017 17:53
@Zacksantos07    Boa tarde! Sua informação foi cadastrada. A CET agradece o contato.;Irrelevante;0;;;;17/11/2017 17:51
@bbreno_barbosa Olá, de acordo c/ o Art 29 do CTB veóculos de serviços de utilidade pública, quando em atendimento... https://t.co/hibRRPEeQn;Irrelevante;0;;;;17/11/2017 15:50
@CETSP_ implanta Operação Estrada para o feriado prolongado do Dia da Consciência Negra, entre os dias 17 e 21 de n... https://t.co/ykMHiPrmwL;Irrelevante;0;;;;17/11/2017 15:00
O motociclista sabe: além de obrigatório, o uso do capacete pode reduzir a gravidade das lesões ou até evitá-las. E... https://t.co/PN1fEDeL31;Irrelevante;0;;;;17/11/2017 12:00
@OutedaAnonimo Olá, você pode solicitar a informação que necessita preenchendo o formulário do e-SIC (Sistema Eletr... https://t.co/C2aoM9G3in;Irrelevante;0;;;;17/11/2017 10:41
_Ù___ÙÎÂ Todas as informações necessárias sobre restrição à circulação de caminhões na cidade você encontra aqui:... https://t.co/VJNQR9o3eR;Irrelevante;0;;;;17/11/2017 10:00
@OutedaAnonimo Olá, orientamos que solicite estes esclarecimentos junto ao Portal Transparência da @prefsp que é o... https://t.co/36NPA5q25F;Irrelevante;0;;;;17/11/2017 09:09
@verasa2 Bom dia, sua solicitação foi registrada, agradecemos o contato.;Irrelevante;0;;;;17/11/2017 07:35
@valter_saraiva Bom dia, sua solicitação foi registrada, agradecemos o contato.;Irrelevante;0;;;;17/11/2017 06:50
@tamatanoquem     Olá!  Sua solicitação foi cadastrada.  A CET agradece o contato.;Irrelevante;0;;;;16/11/2017 22:14
@MaBuddySuperfly    Boa noite! Sua solicitação cadastrada. A CET agradece o contato.;Irrelevante;0;;;;16/11/2017 22:03
@MaBuddySuperfly   Boa noite! Sua informação foi cadastrada. A CET agradece o contato.;Irrelevante;0;;;;16/11/2017 21:59
A transferência de pontos de multas pode ser realizada online e em aproximadamente 10 dias! Basta acessar... https://t.co/TbsRVgqpyb;Irrelevante;0;;;;16/11/2017 20:00
‰_Ê•ãåÊRodózio municipal de veóculos será suspenso na segunda-feira (20/11), feriado do Dia da Consciência Negra... https://t.co/8HOFQNI89y;Irrelevante;0;;;;16/11/2017 19:09
@vptwitando   Olá! Sua informação foi cadastrada. A CET agradece o contato.;Irrelevante;0;;;;16/11/2017 18:14
Avenida Itaquera será parcialmente interditada, para obras do corredor de ônibus  com duração prevista de 30 dias.... https://t.co/DgfPMv25Fc;Evento Urbano;3;;;;16/11/2017 18:00
@pippo_ravasio Olá! Sua informação foi registrada. Agradecemos o contato.;Irrelevante;0;;;;16/11/2017 16:56
@ncaneiro Olá, como informado anteriormente, a via, que foi recentemente recapeada, contempla projeto de sinalizaçã... https://t.co/T7g7CSORdC;Irrelevante;0;;;;16/11/2017 16:40
@fenarvaez5 Olá, acabamos de ser informados que o rodózio estará suspenso na segunda-feira (20) ferido da Consciênc... https://t.co/JqYUdPLYBu;Irrelevante;0;;;;16/11/2017 16:34
Hoje, trânsito é monitorado na região da Pompéia, até as 23h00, para jogo entre @Palmeiras e @sportrecife, no... https://t.co/YHY05CSIZ7;Evento Social;2;;;;16/11/2017 16:30
@Carlos_Filho_81 Olá, para esta solicitação, por favor, acesse o Portal SP156 > Trânsito > Circulação de veóculos >... https://t.co/RPa4y1Y40i;Irrelevante;0;;;;16/11/2017 16:17
@LaizFornazier Ola! Sua informação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;16/11/2017 15:35
Trânsito é monitorado na região do Transamérica Expo Center (TEC), de hoje a sábado, sempre das 08h às 19h, p/  ‰ÛúXX... https://t.co/1fpxLbGzLX;Evento Social;2;;;;16/11/2017 15:00
As viaturas que compõem a frota da @CETSP_ dispõem de uma oficina completa. Saiba mais aqui: https://t.co/gdS58bts1P;Irrelevante;0;;;;16/11/2017 12:00
@junior013santos Olá, solicitação sobre iluminação, por favor, acesse o Portal SP156 neste link:... https://t.co/8OqkpwDQAX;Irrelevante;0;;;;16/11/2017 10:51
O mapa da #ZonaAzul permite ver a localização de vagas, tanto convencionais quanto especiais. Mais informações em:... https://t.co/KLXaezxDxs;Irrelevante;0;;;;16/11/2017 10:00
_ÙÒ_ A população sempre auxilia a @CETSP_ comunicando situações sobre o trânsito e a mobilidade da cidade através da C... https://t.co/hTEnag6Tcf;Irrelevante;0;;;;15/11/2017 20:00
_Ù_Ñ Veja como proceder em caso de veóculos guinchados. Acesse: https://t.co/sbxTWU2vdM https://t.co/XSzo7U95eZ;Irrelevante;0;;;;15/11/2017 18:00
Trânsito será monitorado em Itaquera, hoje, das 19h00 às 1h00, para partida entre @Corinthians e @FluminenseFC na... https://t.co/jgt5aJ8Uuw;Evento Social;2;;;;15/11/2017 15:00
‰_Ê•ã Vai realizar um evento ou obra na via pública? A CET te auxilia! Saiba como: https://t.co/2bs4GD8YGZ https://t.co/jY811xx1gm;Irrelevante;0;;;;15/11/2017 12:00
Hoje (15/11), devido ao feriado da Proclamação da República, o rodózio municipal de veóculos está suspenso. Volta a... https://t.co/i7SqLSTzpl;Irrelevante;0;;;;15/11/2017 10:00
Av. Dom Hélder Câmara, sentido bairro, junto Rua Dna. Cecólia Santana, liberada em relação a interferência. #ZL;Irrelevante;0;Av. Dom Hélder Câmara, Rio de Janeiro - RJ, Brazil;-228.874.999;-432.848.835;15/11/2017 09:52
@srwillybus Bom dia! para essa informação acesse: https://t.co/Rn84UwtmGb agradecemos o contato.;Irrelevante;0;;;;15/11/2017 08:06
@MoraesRivera Bom dia! para essa informação acesse: https://t.co/Rn84UwtmGb agradecemos o contato.;Irrelevante;0;;;;15/11/2017 08:04
Av. Dom Hélder Câmara sentido bairro, interditada junto a R. Dona Cecólia Santana, devido a interferência. Evite a região. #ZL;Evento Urbano;3;Av. Dom Hélder Câmara, Rio de Janeiro - RJ, Brazil;-228.874.999;-432.848.835;15/11/2017 03:55
Avenida Pacaembu junto a Rua Paraguaçu, via liberada em relação a interferência. #ZN;Irrelevante;0;Av. Pacaembu, São Paulo - SP, Brazil;-235.354.952;-466.627.651;15/11/2017 01:44
Avenida Santo Amaro sentido bairro, próximo ao Viaduto Santo Amaro, via liberada em relação a interferência. #ZS;Irrelevante;0;Av. Santo Amaro, São Paulo - SP, Brazil;-23.617.729;-466.818.226;15/11/2017 00:32
@Carolinemiti_    Boa noite! Ainda não foi divulgado oficialmente a suspensão do rodizio no dia 20/11. A CET agradece o contato.;Irrelevante;0;;;;14/11/2017 22:36
Interferência interdita duas faixas da Avenida Pacaembu sentido Estadio junto a Rua Paraguaçu. #ZN;Evento Urbano;3;Av. Pacaembu, São Paulo - SP, Brazil;-235.354.952;-466.627.651;14/11/2017 22:28
Avenida Dr. Arnado via liberada em relação a manifestação próximo a Rua Major Natanael. #ZO;Irrelevante;0;Avenida Dr, Berkeley, CA 94708, USA;378.835.676;-1.222.504.795;14/11/2017 20:37
Rua da Consolação sentido bairro, oposto a Rua Fernando de Albuquerque via liberada em relação a interferência. #ZC;Irrelevante;0;R. da Consolação, São Paulo - SP, Brazil;-235.527.045;-466.588.642;14/11/2017 20:21
Manifestantes interditam agora a Avenida Dr. Arnaldo sentido Sumaré, próximo a Rua Major Natanael. Evite a região. #ZO;Evento Social;2;Avenida Dr, Berkeley, CA 94708, USA;378.835.676;-1.222.504.795;14/11/2017 20:19
Avenida Paulista sentido Consolação via liberada em relação a manifestação. #ZC;Irrelevante;0;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;14/11/2017 20:06
"Trânsito será monitorado na região da Cidade Universitária, quarta-feira (15), das 05h00 às 09h30, para ""Circuito T... https://t.co/MANncOyBds";Evento Social;2;;;;14/11/2017 20:00
Trânsito será monitorado na região da Barra Funda, das 22h de hoje às 24h00 de amanhã, p/ evento no Memorial. Veja: https://t.co/dKiH8kZ2TM;Evento Social;2;;;;14/11/2017 19:00
Interferência na R.da Consolação, sentido  bairro interdita 1 faixas,  oposto a R.Fernando de Albuquerque. #ZC;Evento Urbano;3;;;;14/11/2017 18:49
Interferência interdita corredor de  ônibus, na Avenida Santo Amaro sentido bairro, próximo ao Viaduto Santo Amaro. #ZS;Evento Urbano;3;Av. Santo Amaro, São Paulo - SP, Brazil;-23.617.729;-466.818.226;14/11/2017 18:45
Manifestação interdita a Avenida Paulista sentido Consolação, junto ao MASP. Evite a região. #ZC;Evento Social;2;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;14/11/2017 18:32
Interferência na Rua da Consolação, sentido bairro interdita três faixas, oposto a Rua Fernando de Albuquerque. #ZC;Evento Urbano;3;R. da Consolação, São Paulo - SP, Brazil;-235.527.045;-466.588.642;14/11/2017 18:14
Trecho da Marginal Pinheiros será interditado, das 23h00 de hoje às 4h00 de amanhã, p/ mutirão da limpeza. Informaç... https://t.co/ONvRJhVrWW;Evento Urbano;3;;;;14/11/2017 18:00
@luizrmgarcia @prefsp @MobilidadeSampa @smtsp_ @jdoriajr Olá. Vamos encaminhar sua solicitação ao setor responsável. Agradecemos o contato.;Irrelevante;0;;;;14/11/2017 17:43
@DouglasGatusa Olá, sua informação foi cadastrada. Agradecemos o contato.;Irrelevante;0;;;;14/11/2017 16:08
@carolqsk Olá, informação cadastrada, agradecemos o contato.;Irrelevante;0;;;;14/11/2017 16:06
@Fitcady Olá, solicitação cadastrada. Agradecemos o contato.;Irrelevante;0;;;;14/11/2017 15:26
@Binhomala20 Olá! Informação cadastrada. Agradecemos o contato.;Irrelevante;0;;;;14/11/2017 15:12
Rodózio municipal de veóculos será suspenso no feriado desta quarta-feira (15). Mais informações: https://t.co/Nwp8BFeCIz;Irrelevante;0;;;;14/11/2017 15:00
@srbrunomartins Olá, para solicitar fiscalização, por favor, ligue grátis 1188, o serviço atende 24hs. Obrigada.;Irrelevante;0;;;;14/11/2017 13:31
Rua Botuporã junto a Rua  Sabbado D' Angelo liberada em relação a interferência. #ZL;Irrelevante;0;R. Botuporã, São Paulo - SP, 08215-470, Brazil;-235.418.894;-464.446.705;14/11/2017 12:43
Você sabia que é possóvel adquirir o CAD sem baixar o Aplicativo no celular? Veja como: https://t.co/9O8963q0Il https://t.co/bV43F38K5y;Irrelevante;0;;;;14/11/2017 12:00
@felipepds91 Olá, sim a Operação Horário de Pico (Rodózio Municipal) estará suspensa, inclusive p/ veóculos pesados... https://t.co/5JPat67ElK;Irrelevante;0;;;;14/11/2017 10:50
@radiotransitofm Bom Dia! sua informação foi registrada, agradecemos o contato.;Irrelevante;0;;;;14/11/2017 10:49
@SP011Live Bom Dia! sua informação foi registrada, agradecemos o contato.;Irrelevante;0;;;;14/11/2017 10:49
@_regisarimajr Olá, devido ao feriado da Proclamação da República nesta quarta-feira (15/11), a Operação Horário de... https://t.co/L7EieSc3bO;Irrelevante;0;;;;14/11/2017 10:48
"Conheça o curso ""Famólia em Trânsito - Cidadania e Qualidade de Vida"", oferecido pela @CETSP_. Inscreva-se:... https://t.co/pYMBntF6fA";Irrelevante;0;;;;14/11/2017 10:00
@ctelesoficial  Bom Dia! sua informação foi registrada, agradecemos o contato.;Irrelevante;0;;;;14/11/2017 09:20
Rua Botuporã interditada junto a Rua Sábbado D'Angelo, devido interferência. #ZL;Evento Urbano;3;;;;14/11/2017 08:55
@aretz1 Olá, hoje (14) rodózio vigora normalmente para veóculos com placas finais 3 e 4. Obrigada.;Irrelevante;0;;;;14/11/2017 08:13
Rua da Consolação via liberada sentido centro referente  a manifestação. #ZC;Irrelevante;0;R. da Consolação, São Paulo - SP, Brazil;-235.527.045;-466.588.642;13/11/2017 21:52
Marginal Tietê via liberada, sentido Castelo Branco pista central,  próximo  a Ponte Orestes Quércia  referente a interferência.  #ZC;Irrelevante;0;;;;13/11/2017 21:34
@Guilherme_Ayala   Olá! Para solicitação de fiscalização ligue fone 1188 serviço gratuito e 24 horas. A CET agradece o contato.;Irrelevante;0;;;;13/11/2017 20:57
Interferência interdita a Marginal Tietê pista central sentido Castelo Branco próximo da Ponte Orestes Quércia. Evite a região. #ZC;Evento Urbano;3;;;;13/11/2017 20:42
Avenida Paulista liberada sentido Consolação referente a manifestação. #ZC;Irrelevante;0;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;13/11/2017 20:35
Manifestação em movimento interdita a Rua da Consolação sentido centro após Rua Fernando de Albuquerque. Evite a região. #ZC;Evento Social;2;R. da Consolação, São Paulo - SP, Brazil;-235.527.045;-466.588.642;13/11/2017 20:15
Sabe identificar qual é o significado desta sinalização? Acesse e teste seus conhecimentos: https://t.co/6YUq0V98oR https://t.co/L4GwSHHbPJ;Irrelevante;0;;;;13/11/2017 20:00
Manifestação em movimento na Av. Paulista com destino a Pça Roosevelt, interdita o sentido Consolação. . Evite a região. # ZC;Evento Social;2;;;;13/11/2017 19:19
_Ù_Ó Você conhece os cursos de Ensino a Distância da @CETSP_? São temas voltados para condutores, educadores e público... https://t.co/QCot7uRPne;Irrelevante;0;;;;13/11/2017 18:00
@OutedaAnonimo Olá, sobre o erro máximo admissóvel, por favor, acesse a Resolução 396/11 do CONTRAN:... https://t.co/CxuXww0UBJ;Irrelevante;0;;;;13/11/2017 17:43
@srwillybus Olá, informação cadastrada. Agradecemos o contato.;Irrelevante;0;;;;13/11/2017 15:29
"Trânsito é monitorado na região do São Paulo Expo, Jabaquara, de hoje (13) a domingo (19), p/ realização do ""Salão... https://t.co/MiRUASjg9N";Evento Social;2;;;;13/11/2017 15:00
@OutedaAnonimo Olá, quanto a infrações de velocidade, tecnicamente, não existe tolerância p/ o infrator e sim marge... https://t.co/CrsL8Wc2nB;Irrelevante;0;;;;13/11/2017 14:23
@mariomsf Olá, para solicitar fiscalização, por favor, ligue grátis 1188, o serviço atende 24hs. Obrigada.;Irrelevante;0;;;;13/11/2017 14:17
@MonologTransito Olá, para cadastrar esta reclamação, por favor, acesse o Portal SP156 > Lixo e limpeza > Coleta de... https://t.co/VO7tNQCMBZ;Irrelevante;0;;;;13/11/2017 12:13
@Reginar_r Olá, para esta solicitação, por favor, acesse o Portal SP156 > Trânsito > Faixas exclusivas e corredores... https://t.co/wYPelfluLI;Irrelevante;0;;;;13/11/2017 12:05
‰_•ã_ÙÔ_‰Û‰ªÛ•ã‰ªÀ•ã Respeite a vaga de idoso e de pessoas com deficiência. Não estacione nestas vagas nem por um minuto sequer! https://t.co/a0gRJifKjM;Irrelevante;0;;;;13/11/2017 12:00
@gigliog Olá, para esta solicitação, por favor acesse o Portal SP156 > Trânsito > Estacionamento de veóculos na via... https://t.co/lbpCHTuI37;Irrelevante;0;;;;13/11/2017 11:34
@aassanuma Olá, se sua solicitação já foi deferida, por favor, aguarde o recebimento do Cartão Idoso via Correios. Agradecemos o contato.;Irrelevante;0;;;;13/11/2017 10:49
@ricardo_s_luna Olá, como já fez sua solicitação orientamos que use o protocolo p/ informar-se sobre o andamento do... https://t.co/uYcJCazyXb;Irrelevante;0;;;;13/11/2017 10:38
Os dados e os mapas da Pesquisa de Origem e Destino de Cargas de São Paulo estão disponóveis p/ download. Acesse:... https://t.co/oLdctrQGAh;Irrelevante;0;;;;13/11/2017 10:00
Trânsito na Avenida Itaquera será monitorado, a partir das 9h de hoje, para obras no corredor de ônibus, com duraçã... https://t.co/TZiXAHg562;Evento Urbano;3;;;;01/12/2017 08:29
Av. Vereador Abel Ferreira interditada no sentido bairro após a Av. Montemagno, devido a interferência. Evite a região. #ZL;Evento Urbano;3;;;;01/12/2017 04:34
@Luizcarretas    Sim: Sua solicitação foi cadastrada. A CET agradece o contato.;Irrelevante;0;;;;30/11/2017 21:49
@Luizcarretas  Boa noite! Para mais informações sobre o assunto por gentileza acesse  https://t.co/P48K6jO9iU  .;Irrelevante;0;;;;30/11/2017 21:42
@Luizcarretas   Olá!  Por gentileza precisamos de detalhes para registrar sua informação, por favor ligue 1188, o s... https://t.co/S6OKpcp7ef;Irrelevante;0;;;;30/11/2017 21:14
‰_Ê•ã Avenida Jornalista Roberto Marinho será interditada, no sentido Marginal, das 23h00 de hoje às 5h00 de amanhã, p... https://t.co/ZQO8tU8QCz;Evento Urbano;3;;;;30/11/2017 19:00
@FranGbl   Olá!  Por gentileza precisamos de detalhes da solicitação para orientação correta ligue 1188, o serviço... https://t.co/xYjrdszYk5;Irrelevante;0;;;;30/11/2017 18:50
@iaperisilva  Olá! Por gentileza precisamos de detalhes do endereço para registrar sua informação, ligue 1188, o se... https://t.co/58BnWsRylQ;Irrelevante;0;;;;30/11/2017 18:12
‰_Ê•ã_Ù__ Atenção ciclista: Manutenção em pavimento da ciclovia feita pela SP Obras, na Av. Luis Carlos Berrini. Fique at... https://t.co/r4KiNHaNQB;Evento Urbano;3;Av. Engenheiro Luós Carlos Berrini, São Paulo - SP, Brazil;-236.053.566;-466.930.309;30/11/2017 18:09
@biosbug    Olá:  Sua informação foi cadastrada. A CET agradece o contato.;Irrelevante;0;;;;30/11/2017 18:09
Túnel Ìguia de Haia será interditado, nos dois sentidos, das 23h30 hoje às 04h30 de amanhã, p/ limpeza. Alternativa... https://t.co/qcxtr2s1lb;Evento Urbano;3;;;;30/11/2017 18:00
@CETSP_ implanta operação especial de trânsito nas regiões comerciais do Brás e do Pari até a véspera do Natal (24/... https://t.co/OBDeyyVmll;Irrelevante;0;;;;30/11/2017 17:00
@denunciar_Olá, como já fez sua solicitação use os números dos protocolos para ;Irrelevante;0;;;;
" formalizar sua reclamação junto à... https://t.co/ow0O3bOIej""";Irrelevante;0;;;;30/11/2017 15:27
A operação de trânsito na cidade de São Paulo é extremamente complexa e requer empenho, dedicação e profissionalism... https://t.co/ng1dvWt1Fg;Irrelevante;0;;;;30/11/2017 15:00
@denunciar_eles Olá, para solicitar fiscalização, por favor, ligue grátis 1188 no momento da infração, o serviço funciona 24hs. Obrigada.;Irrelevante;0;;;;30/11/2017 14:51
Referente manifestação Vdto. do Chá, pista liberada.#ZC;Irrelevante;0;;;;30/11/2017 14:24
@RicardoRoquetti Olá, lamentamos o ocorrido, mas a legislação de trânsito só permite autuar infrações na via públic... https://t.co/xXRoNBvMJ9;Irrelevante;0;;;;30/11/2017 14:19
@lfnaascimento41 Olá, para esta solicitação, por favor, acesse o Portal SP156 > Trânsito > Veóculos abandonados > R... https://t.co/kVXc0aRUte;Irrelevante;0;;;;30/11/2017 14:16
@olegoces Olá, para esta solicitação, por favor, ligue grátis 1188, os serviço atende 24hs. Obrigada.;Irrelevante;0;;;;30/11/2017 14:14
@edsonaugustto Olá, esta é uma placa de advertência (A-41) cujo significado é advertir o condutor que naquele local... https://t.co/UnhSPMEYPZ;Irrelevante;0;;;;30/11/2017 14:10
@JRENATOSEG Olá, a resposta correta é a letra C) Cruz de Santo André. Agradecemos sua participação.;Irrelevante;0;;;;30/11/2017 14:02
@About_Di Olá, para esta solicitação, por favor, acesse o Portal SP156 > Lixo e Limpeza: https://t.co/IK7ZPdQCbB Obrigada.;Irrelevante;0;;;;30/11/2017 14:00
@peronkareka Olá, Muito bem! Você acertou! Agradecemos sua participação. https://t.co/1x82lfq9gW;Irrelevante;0;;;;30/11/2017 13:53
@fagi181 Olá, Parabéns! Resposta correta.Agradecemos sua participação. https://t.co/RiTWTVywMG;Irrelevante;0;;;;30/11/2017 12:53
@AgronopolosBR Olá, a resposta certa é Cruz de Santo André. Obrigada.;Irrelevante;0;;;;30/11/2017 12:50
@gabrielnaldis Olá, obrigada por participar. A resposta correta é Cruz de Santo André.;Irrelevante;0;;;;30/11/2017 12:49
_Ù_Ó Você sabe identificar qual o nome desta sinalização? https://t.co/gcXEDAK7Mt;Irrelevante;0;;;;30/11/2017 12:00
Manifestação interdita o Viaduto do Chá junto a Rua Lóbero Badaró. Evite a Região. #ZC;Evento Social;2;Viaduto do Chá - Centro, São Paulo - SP, 01002-020, Brazil;-235.466.665;-466.377.639;30/11/2017 11:55
_Ù_Ó Dúvidas sobre questões relacionadas a trânsito e mobilidade urbana? Suas respostas estão aqui! Acesse:... https://t.co/eJXZbCBBOb;Irrelevante;0;;;;30/11/2017 10:00
Túnel Presidente Jânio Quadros sentido bairro liberado, em relação a Interferência. #ZO;Irrelevante;0;;;;30/11/2017 05:31
Av. Doutor Luiz Ayres sentido bairro, acesso ao Túnel Ìguia de Haia, via liberada em relação a interferência. #ZL;Irrelevante;0;Av. Cupecê, 2883 - Jardim Itacolomi, São Paulo - SP, 04385-020, Brazil;-236.654.946;-466.572.669;30/11/2017 04:20
@monitoramento17 Olá, caminhão abalroou viga da entrada do túnel.;Irrelevante;0;;;;30/11/2017 02:45
Interferência no Túnel Presidente Jânio Quadros interdita o sentido bairro. Evite a região.;Evento Urbano;3;;;;30/11/2017 02:02
Av. Doutor Luiz Ayres sentido bairro interditada no acesso ao Túnel Ìguia de Haia, devido a interferência. Evite a região. #ZL;Evento Urbano;3;Av. Cupecê, 2883 - Jardim Itacolomi, São Paulo - SP, 04385-020, Brazil;-236.654.946;-466.572.669;30/11/2017 00:34
‰_Ê•ã Túnel Max Feffer será interditado, das 23h30 de hoje às 4h30 de amanhã, p/ manutenção. Saiba mais: https://t.co/2ifmJpuN1s;Evento Urbano;3;;;;29/11/2017 20:00
Avenida das Naçoes Unidas liberada em relação a interferência. #ZO;Irrelevante;0;Av. das Nações Unidas, São Paulo - SP, Brazil;-236.077.583;-466.973.162;29/11/2017 19:50
Referente manifestação na Avenida Brig. Luis Antônio, via liberada. #ZC;Irrelevante;0;Av. Brg. Faria Lima, 1355 - Jardim Paulistano, São Paulo - SP, 01452-002, Brazil;-235.693.967;-4.669.128.569.999.990;29/11/2017 19:47
@HeitorLoureiro Boa noite! Sua informação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;29/11/2017 19:36
@aassanuma Boa noite, sua informação foi cadastrada, agradecemos a colaboração.;Irrelevante;0;;;;29/11/2017 19:35
@PlantaoUMAIS Ola! Av. Paulista liberada, manifestantes interditam a  Av. Brig. Luis Antônio, sentido Ibirapuera, a... https://t.co/WboTKsLFku;Evento Social;2;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;29/11/2017 19:32
Av. Paulista liberada, manifestantes interditam  Av. Brig. Luis Antônio, sentido Ibirapuera, altura da Al. Jaú. Evite a região. #ZC;Evento Social;2;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;29/11/2017 19:29
Interferência interdita duas faixas da Av. das Naçoes unidas, sentido Castelo, pista expressa, antes da Ponte Hirant Sanazar (Jaguaré) #ZO;Evento Urbano;3;Av. das Nações Unidas, São Paulo - SP, Brazil;-236.077.583;-466.973.162;29/11/2017 19:09
Manifestação em movimento interdita três faixas da Avenida Paulista, sentido Paraóso, evite a região. #ZC;Evento Social;2;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;29/11/2017 19:03
‰_Ê•ã Túnel Ayrton Senna II será interditado, sentido Centro, das 23h30 de hoje às 4h30 de amanhã, p/ manutenção. Mais... https://t.co/fPRd8WHsvG;Evento Urbano;3;;;;29/11/2017 18:00
O respeito entre pedestres, ciclistas, motociclistas e motoristas é essencial para um ambiente mais seguro e para u... https://t.co/nHSEtIUC2s;Irrelevante;0;;;;29/11/2017 15:00
Após intensificação na fiscalização, SP tem alta no nå¼ de autuações por desrespeito às ciclovias. O objetivo é redu... https://t.co/xOxVbnqt6W;Irrelevante;0;;;;29/11/2017 13:57
_Ù_¦‰_•ã_Ù_ª Respeite a sinalização. Ela existe para organizar, orientar e auxiliar a todos no trânsito, permitindo mais se... https://t.co/XIruJdTaP6;Irrelevante;0;;;;29/11/2017 12:00
@hudson_coto Olá, para informações relacionadas a ônibus, por favor entre em contato com a @sptrans_. Obrigada pelo contato.;Irrelevante;0;;;;29/11/2017 11:59
@M_Nascimentto Olá!  Por gentileza precisamos de detalhes para registrar sua informação, por favor ligue 1188, o se... https://t.co/YHjt4Dy1rm;Irrelevante;0;;;;29/11/2017 10:18
‰_Ê•ã Vai realizar um evento ou obra na via pública? A CET te auxilia! Veja como: https://t.co/2bs4GD8YGZ https://t.co/NnvQsdnGj9;Irrelevante;0;;;;29/11/2017 10:00
@mboimirim1 Bom dia! Registramos a sua solicitação, agradecemos o contato.;Irrelevante;0;;;;29/11/2017 08:30
Túnel Ayrton Senna I será interditado, sentido Bairro, das 23h30 de hoje às 4h30 de amanhã (29), p/ manutenção. Vej... https://t.co/q7jfYv8qua;Evento Urbano;3;;;;28/11/2017 20:00
@adarrodrigues   Olá, para esta solicitação, por favor, acesse o Portal SP156 > Selecione o Serviço e o Assunto:... https://t.co/8vVgmoPbUS;Irrelevante;0;;;;28/11/2017 19:16
@MaBuddySuperfly   Boa noite! Sua informação foi cadastrada. A CET agradece o contato.;Irrelevante;0;;;;28/11/2017 19:13
‰_Ê•ã Trânsito será monitorado na Avenida Washington Luós, região de Congonhas, hoje das 23h às 05h de amanhã, p/ obra... https://t.co/oIYZfn5PHi;Evento Social;2;Av. Washington Luós - Santo Amaro, São Paulo - SP, Brazil;-236.402.443;-466.738.198;28/11/2017 19:00
Túnel Jornalista Fernando Vieira de Mello será interditado, das 23h30 de hoje às 4h30 de amanhã, p/ manutenção. Sai... https://t.co/JDv2RKRrpz;Evento Urbano;3;;;;28/11/2017 18:00
A Secretaria Municipal de Mobilidade e Transportes lamenta a morte do ciclista Christian Alan da Silva Maciel, de 2... https://t.co/AWHt4YsiPM;Irrelevante;0;;;;28/11/2017 16:26
@VagasIdeias Olá, para esta solicitação, por favor, acesse o Portal SP156 > Selecione o Serviço e o Assunto:... https://t.co/wWRjYa96cQ;Irrelevante;0;;;;28/11/2017 15:55
@obrflaviodedeus Olá, para solicitar todos estes serviços, por favor, acesse o Portal SP156 > Selecione o serviço e... https://t.co/k3ZaQyFKvW;Irrelevante;0;;;;28/11/2017 15:51
@fran_heitzmann   Boa tarde! Sua informação foi cadastrada.  A CET agradece o contato.;Irrelevante;0;;;;28/11/2017 15:03
‰_Ê•ã Trecho da Marginal Pinheiros será interditado, das 23h00 hoje às 4h00 amanhã, p/ mutirão de limpeza. Veja: https://t.co/Kalv6PX91r;Evento Urbano;3;;;;28/11/2017 15:00
@RicardoRoquetti Olá, o canal de atendimento para solicitar fiscalização é o telefone 1188, por favor, ligue é grát... https://t.co/Vw5DubvuXr;Irrelevante;0;;;;28/11/2017 14:04
@RicardoRoquetti Olá, para solicitar fiscalização, por favor, ligue grátis 1188 no momento da infração. O serviço a... https://t.co/hJ4R7CX7fq;Irrelevante;0;;;;28/11/2017 14:02
@vptwitando Olá, para esta solicitação, por favor, acesse o Portal SP156 > Rua e bairro > Calçadas, guias e postes... https://t.co/1aHlC92GiC;Irrelevante;0;;;;28/11/2017 13:59
Você sabia que a @CETSP_ oferece palestras gratuitas? Informe-se aqui: https://t.co/ReHqx7Hq3u https://t.co/Fck3YluSZT;Irrelevante;0;;;;28/11/2017 12:00
@le_loves Olá, por favor, solicite manutenção no Portal SP156 > Trânsito > Manutenção da sinalização de trânsito >... https://t.co/ifz6UTRIJH;Irrelevante;0;;;;28/11/2017 11:28
Quer saber informações sobre as regras de circulação de veóculos fretados na cidade de São Paulo? Acesse:... https://t.co/rqQ1g4Urax;Irrelevante;0;;;;28/11/2017 10:00
@lubiroz3 Olá, por favor, solicite fiscalização ligando grátis 1188 no momento da infração. O serviço funciona 24hs. Obrigada.;Irrelevante;0;;;;28/11/2017 09:06
@FranGbl Olá, para esta solicitação, por favor, ligue grátis 1188, o serviço atende 24hs. Obrigada.;Irrelevante;0;;;;28/11/2017 09:05
@bellobott Olá, para solicitar informações sobre o trânsito da Capital, por favor, ligue grátis 1188. O serviço fun... https://t.co/LKOJbR1iSH;Irrelevante;0;;;;28/11/2017 09:04
